order_number,product_id,customer_id,product_name,department_id,price,city
1599,24535,144697,Plain Whole Milk Yogurt,16,6.17,NewYork
1600,26604,164724,Organic Blackberries,4,8.08,NewYork
1601,37193,32459,Shelled Edamame,1,1.74,NewYork
1601,42736,32459,Unsalted Butter,16,9.28,NewYork
1602,12240,119134,Vanilla Protein Almond Milk,16,3.4,NewYork
1602,21949,119134,White Cheddar Semisoft Cheese,16,9.24,NewYork
1603,20842,50921,Total 0% Greek Yogurt,16,9.2,NewYork
1605,45007,150640,Organic Zucchini,4,5.08,NewYork
1605,38164,150640,Almonds & Sea Salt in Dark Chocolate,19,9.32,NewYork
1607,19677,78296,Original Pure Creamy Almond Milk,16,6.4,NewYork
1607,43768,78296,Organic Bell Pepper,4,2.4,NewYork
1608,33135,47784,Organic Blueberry Kefir,16,8.24,NewYork
1611,43768,168006,Organic Bell Pepper,4,2.4,NewYork
1613,27554,109669,Gluten Free Blueberry Muffins,3,0.94,NewYork
1613,4006,109669,Hazelnut Spread With Skim Milk & Cocoa,13,4.62,NewYork
1614,16398,142031,Guava Goddess Organic Kambucha,7,1.59,NewYork
1615,38164,196836,Almonds & Sea Salt in Dark Chocolate,19,9.32,NewYork
1615,260,196836,Cantaloupe,4,3.01,NewYork
1617,47792,49373,Organic Beans & Rice Cheddar Cheese Burrito,1,8.35,NewYork
1618,20040,11529,66 Calorie Unfiltered Ginger Ale,7,3.57,NewYork
1621,27690,10592,Apple Cinnamon GoGo Squeez,19,6.29,NewYork
1623,14136,188671,Whitening Plus Scope Crest Complete Whitening + Scope Multi-Benefit Minty Fresh Striped Toothpaste 12.4oz Twin Pack  Dentifrice,11,5.3,NewYork
1624,36735,117127,Organic Roasted Sliced Chicken Breast,20,10.42,NewYork
1626,13287,137115,Bistro Bowl Chicken Caesar Salad,4,7.49,NewYork
1629,6473,74166,Bag of Lemons,4,6.98,NewYork
1629,20842,74166,Total 0% Greek Yogurt,16,9.2,NewYork
1630,28527,74449,White Horseradish,13,12.12,NewYork
1631,9955,166086,Unsweetened Organic Coconut Milk,16,6.48,NewYork
1633,4149,97459,Frozen Organic Blueberries,4,11.59,NewYork
1635,17726,153471,Holiday Nog,7,1.61,NewYork
1637,27044,179123,Maple Almond Butter,13,8.9,NewYork
1637,44570,179123,Kale Greens,4,4.15,NewYork
1639,26604,175635,Organic Blackberries,4,8.08,NewYork
1639,47141,175635,Cola,7,5.77,NewYork
1639,38910,175635,The Original Sauce,13,8.11,NewYork
1639,33093,175635,"Chilpotle Peppers, in Adobo Sauce",6,11.91,NewYork
1641,49026,76380,Plain Almond Milk Yogurt,16,12.26,NewYork
1642,1700,19963,White Cheddar Popcorn,19,5.86,NewYork
1644,45007,55626,Organic Zucchini,4,5.08,NewYork
1644,26209,55626,Limes,4,4.37,NewYork
1644,18656,55626,Organic Red Potato,4,1.93,NewYork
1644,6104,55626,Whole Milk Plain Yogurt,16,1.76,NewYork
1646,43740,142095,Sparkling Probiotic Drink Coconut,7,10.33,NewYork
1646,26209,142095,Limes,4,4.37,NewYork
1648,28748,190592,Nuggets Assortment,19,6.86,NewYork
1648,43409,190592,Frosted Mini-Wheats Original Cereal,14,12.46,NewYork
1649,22627,44563,Gluten Free Flour,13,7.99,NewYork
1651,38456,187431,Large Grapefruit,4,3.38,NewYork
1654,49475,71492,Dark Chocolate Blueberry Quinoa,19,7.48,NewYork
1656,34969,18374,Red Vine Tomato,4,9.25,NewYork
1660,43409,83860,Frosted Mini-Wheats Original Cereal,14,12.46,NewYork
1662,26604,2565,Organic Blackberries,4,8.08,NewYork
1662,49519,2565,Raspberry Essence Water,7,10.84,NewYork
1664,18233,178761,Honey 7 Grain Bread,3,6.87,NewYork
1668,34969,188781,Red Vine Tomato,4,9.25,NewYork
1670,46169,123992,Pure Honey,13,9.7,NewYork
1670,20842,123992,Total 0% Greek Yogurt,16,9.2,NewYork
1670,48953,123992,Lettuce Medley,4,4.64,NewYork
1671,5918,153367,Single Serve Cheese Pizza,1,7.61,NewYork
1671,9834,153367,Berry Rainbow Sherbert,1,3.2,NewYork
1673,14267,153075,Organic Refried Black Beans,15,9.37,NewYork
1673,16759,153075,Organic Carrot Bunch,4,4.17,NewYork
1673,45007,153075,Organic Zucchini,4,5.08,NewYork
1679,6104,169585,Whole Milk Plain Yogurt,16,1.76,NewYork
1680,3754,91052,Gimbi Pink Grapefruit,7,2.42,NewYork
1681,6104,157226,Whole Milk Plain Yogurt,16,1.76,NewYork
1681,26604,157226,Organic Blackberries,4,8.08,NewYork
1683,4329,92426,Yellowfin Tuna in Pure Olive Oil,15,6.66,NewYork
1686,20915,34239,Mozzarella Light Low Moisture Part Skim String Cheese,16,3.56,NewYork
1691,5450,71296,Small Hass Avocado,4,5.77,NewYork
1691,26209,71296,Limes,4,4.37,NewYork
1691,260,71296,Cantaloupe,4,3.01,NewYork
1692,34969,137276,Red Vine Tomato,4,9.25,NewYork
1696,27554,173524,Gluten Free Blueberry Muffins,3,0.94,NewYork
1696,7963,173524,Gluten Free Whole Grain Bread,1,4.53,NewYork
1697,9499,81826,Thai Peanut Sauce,6,1.6,NewYork
1697,17804,81826,"Pure, All-Natural Clam Juice",15,10.47,NewYork
1698,32757,65685,Quiche Lorraine,20,3.08,NewYork
1698,25199,65685,Classic Chicken Salad,20,4.26,NewYork
1699,14005,6126,Ultimate Caesar Salad Kit,4,1.9,NewYork
1699,18019,6126,Macaroni & Cheese Dinner Original Flavor,9,3.73,NewYork
1700,10761,153866,Organic Yokids Lemonade/Blueberry Variety Pack Yogurt Squeezers Tubes,16,4.56,NewYork
1700,33527,153866,Organic Classic Rich Crackers,19,7.46,NewYork
1704,26209,119480,Limes,4,4.37,NewYork
1706,46584,41457,YoKids Blueberry & Strawberry/Vanilla Yogurt,16,8.82,NewYork
1706,43768,41457,Organic Bell Pepper,4,2.4,NewYork
1709,14870,147989,Icelandic Style Fat Free Plain Yogurt,16,4.27,NewYork
1709,28465,147989,Icelandic Style Skyr Blueberry Non-fat Yogurt,16,8.32,NewYork
1711,3464,58935,"Organic Butterhead (Boston, Butter, Bibb) Lettuce",4,9.0,NewYork
1712,30673,6766,Harissa Hot Sauce,13,8.11,NewYork
1713,5258,116377,Sparkling Water,7,10.95,NewYork
1713,260,116377,Cantaloupe,4,3.01,NewYork
1715,34969,17029,Red Vine Tomato,4,9.25,NewYork
1715,45007,17029,Organic Zucchini,4,5.08,NewYork
1716,20604,97479,& Go! Hazelnut Spread + Pretzel Sticks,13,5.29,NewYork
1719,5902,137464,"Rice Crackers, Original",19,10.11,NewYork
1719,23216,137464,Fancy Shredded Cheese Italian Blend,16,0.89,NewYork
1719,43659,137464,Gluten Free Linguini,9,4.01,NewYork
1720,37619,193372,Light Vegetable Oil Spread,16,8.59,NewYork
1720,27794,193372,Garden Vegetable Ready Rice,9,11.83,NewYork
1722,77,89349,Coconut Chocolate Chip Energy Bar,19,12.13,NewYork
1723,4149,185565,Frozen Organic Blueberries,4,11.59,NewYork
1723,31912,185565,Avocado Oil,13,1.61,NewYork
1723,45108,185565,Organic Uncooked Flour Tortillas,3,8.77,NewYork
1724,1025,85903,Organic Fresh Basil,4,11.34,NewYork
1724,38456,85903,Large Grapefruit,4,3.38,NewYork
1724,33468,85903,White Pita,3,8.87,NewYork
1726,37003,54902,"Organic Apples, Carrots and Parsnips Puree",18,5.87,NewYork
1730,12427,86219,Original Beef Jerky,19,3.08,NewYork
1733,43922,91077,Hickory Liquid Smoke,13,3.22,NewYork
1740,12614,73832,Yellow Grape Tomatoes,4,1.39,NewYork
1740,22504,73832,Organic Mountain Forest Amber Honey,13,2.16,NewYork
1740,24830,73832,Organic Romaine,4,10.27,NewYork
1741,46990,175546,Ground Buffalo,12,10.44,NewYork
1742,26209,64225,Limes,4,4.37,NewYork
1745,41729,35314,Sweet Grape Tomatoes,4,10.48,NewYork
1746,41860,145676,Sea Salt Baked Potato Chips,19,5.7,NewYork
1747,8866,107937,Organic White Chocolate Peanut Butter Cups,19,4.23,NewYork
1750,36885,111555,Rose,5,6.65,NewYork
1751,4163,124893,Spanish Rice Pilaf Mix,9,7.87,NewYork
1751,24535,124893,Plain Whole Milk Yogurt,16,6.17,NewYork
1754,49424,46345,Cereal Honey Bears,13,8.25,NewYork
1757,41999,196766,Cut Tulips (Choose Color),4,1.99,NewYork
1758,33810,112965,Citrus Dish Soap,17,9.69,NewYork
1758,22504,112965,Organic Mountain Forest Amber Honey,13,2.16,NewYork
1760,16759,90654,Organic Carrot Bunch,4,4.17,NewYork
1761,35467,90460,Semi Sweet Chocolate Mega Chunks Dairy Nut & Soy Free,13,6.61,NewYork
1762,5258,11323,Sparkling Water,7,10.95,NewYork
1765,36070,176570,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",4,4.34,NewYork
1765,41999,176570,Cut Tulips (Choose Color),4,1.99,NewYork
1767,8290,168641,Cream of Chicken and Mushroom Condensed Soup,15,8.57,NewYork
1767,5450,168641,Small Hass Avocado,4,5.77,NewYork
1767,46025,168641,Pineapple Slices in 100% Pineapple Juice,15,10.22,NewYork
1768,16647,138640,Double Duty Advanced Odor Control Clumping Cat Litter,8,12.15,NewYork
1768,9641,138640,"Action Pacs, Fresh Scent with Dawn",17,2.31,NewYork
1773,20947,179548,Passionberry Bliss Kombucha Drink,7,11.87,NewYork
1774,23765,10988,Organic Smoked Turkey Breast,20,10.28,NewYork
1775,27690,4974,Apple Cinnamon GoGo Squeez,19,6.29,NewYork
1775,13431,4974,Flaky Biscuits,13,1.83,NewYork
1775,32463,4974,Olive Oil & Aloe Vera Hand Soap,11,4.26,NewYork
1778,45051,12407,Pub Mix,19,8.23,NewYork
1781,45116,54977,Potatoes Sweet,4,1.02,NewYork
1781,1199,54977,YoTot Organic Raspberry Pear Yogurt,16,7.17,NewYork
1784,13062,53551,"Master Brew Kombucha, Pineapple Peach",7,5.53,NewYork
1784,1025,53551,Organic Fresh Basil,4,11.34,NewYork
1786,49247,47819,Coconut Yoghurt,16,4.8,NewYork
1786,40310,47819,Oven Roasted Turkey Breast,20,8.23,NewYork
1788,42736,95646,Unsalted Butter,16,9.28,NewYork
1788,10499,95646,"Jalapeno Nacho Slices, Mild",6,9.8,NewYork
1790,999,146644,Original Organic Ville BBQ Sauce,13,5.75,NewYork
1791,28214,87717,"Energy Drink, Organic, Pomegranate Acai",7,3.63,NewYork
1791,35383,87717,Classic White Bread,3,6.03,NewYork
1794,38772,192010,Provolone,16,1.84,NewYork
1795,6729,14221,Cookie Tray,3,9.56,NewYork
1796,39408,122449,Gala Apples,4,4.03,NewYork
1797,27690,109393,Apple Cinnamon GoGo Squeez,19,6.29,NewYork
1800,49248,21061,Organic Farro,9,10.26,NewYork
1800,18027,21061,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,3,11.3,NewYork
1801,34321,94998,Original Pepperoni,20,2.51,NewYork
1803,14358,101758,Organic Almond Chocolate Non Dairy Beverage,16,11.53,NewYork
1804,260,144904,Cantaloupe,4,3.01,NewYork
1805,34969,158441,Red Vine Tomato,4,9.25,NewYork
1808,1199,59974,YoTot Organic Raspberry Pear Yogurt,16,7.17,NewYork
1811,45007,176869,Organic Zucchini,4,5.08,NewYork
1811,16744,176869,Peanut & Gluten Free Smooth Almond Butter,13,8.17,NewYork
1813,22124,73258,Total 0% Raspberry Yogurt,16,9.08,NewYork
1813,19173,73258,Orange Calcium & Vitamin D Pulp Free,7,11.11,NewYork
1816,31954,116543,Broccoli Slaw,4,9.4,NewYork
1817,47866,89470,Jalapeno Potato Chips,19,12.02,NewYork
1817,49026,89470,Plain Almond Milk Yogurt,16,12.26,NewYork
1819,40203,147752,Mint Chip Ice Cream,1,5.4,NewYork
1820,16759,176776,Organic Carrot Bunch,4,4.17,NewYork
1820,26604,176776,Organic Blackberries,4,8.08,NewYork
1821,45210,68263,Organic Greek Lowfat Yogurt With Blueberries,16,5.69,NewYork
1821,26209,68263,Limes,4,4.37,NewYork
1824,7751,140567,Tomato Ketchup,13,1.99,NewYork
1825,19677,13517,Original Pure Creamy Almond Milk,16,6.4,NewYork
1826,20842,197433,Total 0% Greek Yogurt,16,9.2,NewYork
1828,18127,28679,Sweeper Wet Mopping Pad Refills Open Window Fresh Scent Surface Care,17,10.39,NewYork
1829,35042,205787,Black Beans,15,5.95,NewYork
1831,20842,205228,Total 0% Greek Yogurt,16,9.2,NewYork
1832,18656,184224,Organic Red Potato,4,1.93,NewYork
1832,43768,184224,Organic Bell Pepper,4,2.4,NewYork
1832,41259,184224,Poblano Pepper,4,10.56,NewYork
1833,46584,97401,YoKids Blueberry & Strawberry/Vanilla Yogurt,16,8.82,NewYork
1836,46252,199311,Original Thin Rye Crispbread,19,7.26,NewYork
1836,22504,199311,Organic Mountain Forest Amber Honey,13,2.16,NewYork
1836,23554,199311,Organic Vanilla Bean Ice Cream,1,6.65,NewYork
1837,38274,81346,Ice Cream Sandwiches Vanilla,1,7.17,NewYork
1837,20670,81346,Organic Lentil Vegetable Soup,15,10.83,NewYork
1837,42110,81346,Organic Macaroni Shells & Real Aged Cheddar,9,12.09,NewYork
1838,22089,18244,Vitamin D Milk,16,12.21,NewYork
1838,13249,18244,Skim Milk,16,9.33,NewYork
1838,42736,18244,Unsalted Butter,16,9.28,NewYork
1843,18656,3051,Organic Red Potato,4,1.93,NewYork
1844,11812,68632,XCT Oil,11,3.91,NewYork
1848,20067,155412,Original Plain Mega Probiotic,11,8.54,NewYork
1850,20842,8359,Total 0% Greek Yogurt,16,9.2,NewYork
1850,46802,8359,Pineapple Chunks,1,6.76,NewYork
1852,8138,150812,Traditional Hummus,20,2.75,NewYork
1854,34969,85331,Red Vine Tomato,4,9.25,NewYork
1855,28431,126787,Light Sodium Mexican Casserole Bowl,1,7.76,NewYork
1855,26177,126787,Organic Honey Nut O's Cereal,14,3.76,NewYork
1857,38266,148452,Fresh Basil,4,10.07,NewYork
1857,36070,148452,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",4,4.34,NewYork
1857,6870,148452,Fresh Pressed Coconut Oil,13,12.22,NewYork
1859,26209,87634,Limes,4,4.37,NewYork
1859,43379,87634,Watercress Package,4,12.28,NewYork
1859,43768,87634,Organic Bell Pepper,4,2.4,NewYork
1859,31961,87634,Chilpotle Peppers in Adobo Sauce,6,7.83,NewYork
1859,41259,87634,Poblano Pepper,4,10.56,NewYork
1862,1194,153226,Natural Artisan Water,7,7.42,NewYork
1862,30353,153226,Curate Cherry Lime Sparkling Water,7,1.86,NewYork
1864,30494,69138,Organic Mango Slices,19,7.63,NewYork
1869,36618,104439,"12\"" Aluminium Foil",17,6.84,NewYork
1870,10388,84498,Classic Mixed Vegetables,1,11.96,NewYork
1870,37067,84498,Organic Banana,4,10.85,NewYork
1870,12779,84498,Spaghetti Squash,4,5.49,NewYork
1870,3318,84498,Cinnamon Swirl Raisin Bread,3,4.94,NewYork
1870,15293,84498,Classic Iceberg Salad,4,11.1,NewYork
1872,33709,204721,All Natural Medium Fire-Roasted Tomato & Jalapeno Salsa,13,4.1,NewYork
1872,38996,204721,Grape Tomatoes,4,4.64,NewYork
1876,47866,99220,Jalapeno Potato Chips,19,12.02,NewYork
1876,39024,99220,Edamame In Pod,1,5.6,NewYork
1877,28963,61494,Naked Sponges - 2 CT,17,1.05,NewYork
1879,10500,53130,Cool Mint® Antiseptic Adult Mouthwash,11,12.18,NewYork
1880,37067,20773,Organic Banana,4,10.85,NewYork
1880,45007,20773,Organic Zucchini,4,5.08,NewYork
1883,18222,45167,Pro-Health Multi-Protection Alcohol Free Mouthwash,11,2.59,NewYork
1884,26604,17155,Organic Blackberries,4,8.08,NewYork
1885,45007,143224,Organic Zucchini,4,5.08,NewYork
1885,18254,143224,All Natural Roasted Garlic Hummus,20,0.87,NewYork
1885,22159,143224,Red Machine Juice Smoothie,7,2.1,NewYork
1886,22124,20429,Total 0% Raspberry Yogurt,16,9.08,NewYork
1886,28465,20429,Icelandic Style Skyr Blueberry Non-fat Yogurt,16,8.32,NewYork
1886,42404,20429,Multi Grain Waffles,1,12.48,NewYork
1886,5450,20429,Small Hass Avocado,4,5.77,NewYork
1887,33120,25085,Organic Egg Whites,16,5.33,NewYork
1892,47141,20558,Cola,7,5.77,NewYork
1893,26209,67816,Limes,4,4.37,NewYork
1895,30696,76256,Eggo Homestyle Waffles,1,6.45,NewYork
1895,26604,76256,Organic Blackberries,4,8.08,NewYork
1897,5450,179653,Small Hass Avocado,4,5.77,NewYork
1898,47893,136253,Steel Cut Irish Oatmeal,14,4.81,NewYork
1898,2677,136253,Yerba Mate Sparkling Classic Gold,7,2.49,NewYork
1901,33527,191916,Organic Classic Rich Crackers,19,7.46,NewYork
1903,890,17861,Organic Diced Tomatoes,15,1.35,NewYork
1904,21614,164514,Crackers Harvest Whole Wheat,19,2.38,NewYork
1905,20915,32004,Mozzarella Light Low Moisture Part Skim String Cheese,16,3.56,NewYork
1905,39844,32004,Mini Sweet Peppers,4,11.24,NewYork
1906,30827,75268,Seedless Cucumbers,4,5.22,NewYork
1907,5445,119927,Protein Zone Protein Juice Smoothie,7,5.82,NewYork
1908,29925,191140,Sourdough Hearty Sliced Bread,3,8.52,NewYork
1909,5450,68761,Small Hass Avocado,4,5.77,NewYork
1913,38274,34334,Ice Cream Sandwiches Vanilla,1,7.17,NewYork
1915,26209,4631,Limes,4,4.37,NewYork
1915,9458,4631,Classic Lemonade,7,8.43,NewYork
1916,46807,48958,"Bananas, Raspberries & Oats Organic Baby Food",18,8.95,NewYork
1917,37754,129348,Organic Blended Raspberry Whole Milk Greek Yogurt,16,4.34,NewYork
1917,4809,129348,Greek Whole Milk Blended Blueberry Yogurt,16,6.38,NewYork
1917,41806,129348,Organic Greek Whole Milk Blended Strawberry Yogurt,16,7.97,NewYork
1918,31608,130868,Minis Candy,19,5.84,NewYork
1919,45007,175734,Organic Zucchini,4,5.08,NewYork
1919,35176,175734,Cream Cheese Cream Cheese Spread,16,3.27,NewYork
1919,26344,175734,Organic Mixed Berry Sipper Juice,7,6.42,NewYork
1920,37247,81179,Instant Vanilla Pudding & Pie Filling,13,3.69,NewYork
1920,8638,81179,Vanilla Milk Chocolate Almond Ice Cream Bars,1,8.33,NewYork
1923,26209,82828,Limes,4,4.37,NewYork
1924,41488,205943,Chocolate Milk,16,4.77,NewYork
1927,2113,192552,Ultra Comfort Care Mega Roll Toilet Paper,17,12.47,NewYork
1928,45007,121303,Organic Zucchini,4,5.08,NewYork
1929,28635,156103,0% Greek Yogurt Black Cherry on the Bottom,16,7.7,NewYork
1929,28412,156103,Veggie Penne Pasta,9,7.01,NewYork
1930,14371,60932,Organic Nonfat Milk,16,10.79,NewYork
1930,12616,60932,Certified Organic Oranges,4,11.73,NewYork
1931,14867,81433,Honey Bunny Grahams,19,3.63,NewYork
1934,39046,138540,Smok Cured Turkey Bacon,12,6.84,NewYork
1935,47630,136134,Medium Navel Orange,4,5.6,NewYork
1935,48186,136134,Lactose Free Half & Half,16,9.32,NewYork
1935,32134,136134,Lactose Free Plain Kefir,16,3.11,NewYork
1938,28805,86241,100% Pure Corn Starch,13,4.53,NewYork
1941,28785,178894,Organic Tahini,13,8.89,NewYork
1943,33135,50082,Organic Blueberry Kefir,16,8.24,NewYork
1946,6473,158513,Bag of Lemons,4,6.98,NewYork
1947,12276,159757,Chocolate Chip Cookie Dough Ice Cream,1,8.4,NewYork
1947,16874,159757,Chocolate Fudge Brownie Ice Cream,1,4.04,NewYork
1947,38456,159757,Large Grapefruit,4,3.38,NewYork
1947,26209,159757,Limes,4,4.37,NewYork
1951,11323,11912,Medium Roast Extra Bold K-Cup Packs Coffee,7,1.24,NewYork
1951,35042,11912,Black Beans,15,5.95,NewYork
1951,1117,11912,Turkey Bacon,12,11.85,NewYork
1951,34969,11912,Red Vine Tomato,4,9.25,NewYork
1952,42372,106405,Pineapple on the Bottom Greek Yogurt,16,11.02,NewYork
1952,23296,106405,Blueberry on the Bottom Nonfat Greek Yogurt,16,2.27,NewYork
1952,13287,106405,Bistro Bowl Chicken Caesar Salad,4,7.49,NewYork
1953,20842,154860,Total 0% Greek Yogurt,16,9.2,NewYork
1953,42469,154860,Pacific Cod Fillet,12,5.47,NewYork
1953,42736,154860,Unsalted Butter,16,9.28,NewYork
1954,616,136256,Silken Tofu,20,4.49,NewYork
1954,26209,136256,Limes,4,4.37,NewYork
1960,14870,22285,Icelandic Style Fat Free Plain Yogurt,16,4.27,NewYork
1960,5013,22285,Nutty for 'Nana Low-Fat Greek Yogurt,16,9.29,NewYork
1960,3400,22285,Flip Pumpkin Harvest Crisp Lowfat Greek Yogurt,16,7.07,NewYork
1960,29094,22285,Flip Coffee Break Bliss Greek Yogurt,16,8.93,NewYork
1960,12779,22285,Spaghetti Squash,4,5.49,NewYork
1961,26209,120222,Limes,4,4.37,NewYork
1961,35939,120222,Organic Jalapeno Pepper,4,9.93,NewYork
1965,14870,158906,Icelandic Style Fat Free Plain Yogurt,16,4.27,NewYork
1966,7898,16408,Ginger Beer,7,2.12,NewYork
1966,35948,16408,Tonic Water,7,7.7,NewYork
1966,27428,16408,Dairy Pure Fresh Heavy Whipping Cream,16,12.5,NewYork
1967,11950,100863,Madagascar Vanilla Ice Cream,1,3.42,NewYork
1967,44089,100863,Concord Grape Juice,7,11.36,NewYork
1967,46820,100863,Vanilla Pure Almond Milk,16,11.94,NewYork
1969,24062,125314,Flourless  Sprouted Whole Grain 7-Sprouted Grains English Muffins,3,4.68,NewYork
1969,10527,125314,Whipped Butter,16,3.95,NewYork
1970,26604,149823,Organic Blackberries,4,8.08,NewYork
1971,34969,185845,Red Vine Tomato,4,9.25,NewYork
1972,11068,100634,Medium Cheddar Cheese Block,16,1.9,NewYork
1973,36618,115583,"12\"" Aluminium Foil",17,6.84,NewYork
1978,8008,150228,Red Velvet Yogurt,16,9.48,NewYork
1979,26604,46712,Organic Blackberries,4,8.08,NewYork
1979,43772,46712,Cherubs Heavenly Salad Tomatoes,4,1.15,NewYork
1979,48527,46712,Avocado,4,12.54,NewYork
1981,18027,105002,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,3,11.3,NewYork
1982,20899,66673,Goo Berry Pie Probugs Kefir,16,6.29,NewYork
1982,27690,66673,Apple Cinnamon GoGo Squeez,19,6.29,NewYork
1982,31801,66673,9 Inch Plates,17,4.1,NewYork
1984,21614,116962,Crackers Harvest Whole Wheat,19,2.38,NewYork
1984,33527,116962,Organic Classic Rich Crackers,19,7.46,NewYork
1984,42300,116962,Organic Vitality Snack Chia Squeeze Blackberry Bliss,19,9.71,NewYork
1987,38966,110568,Unsalted Peanut Butter Filled Pretzels,19,5.5,NewYork
1989,26604,65748,Organic Blackberries,4,8.08,NewYork
1993,35336,73170,Naked Green Machine Boosted Juice Smoothie,7,1.11,NewYork
1993,42105,73170,Compostable Basket Coffee Filters,7,1.83,NewYork
1993,38439,73170,Mara Natha Organic Peanut Butter Creamy,13,12.09,NewYork
1993,22548,73170,Coldbrew Coffee Pops,1,5.89,NewYork
1993,1700,73170,White Cheddar Popcorn,19,5.86,NewYork
1996,4557,124045,Mango Peach Salsa,20,11.24,NewYork
1999,12779,179905,Spaghetti Squash,4,5.49,NewYork
2001,5258,67623,Sparkling Water,7,10.95,NewYork
2002,45007,16370,Organic Zucchini,4,5.08,NewYork
2003,47630,166324,Medium Navel Orange,4,5.6,NewYork
2003,45007,166324,Organic Zucchini,4,5.08,NewYork
2003,35042,166324,Black Beans,15,5.95,NewYork
2005,37754,133892,Organic Blended Raspberry Whole Milk Greek Yogurt,16,4.34,NewYork
2005,4809,133892,Greek Whole Milk Blended Blueberry Yogurt,16,6.38,NewYork
2005,41806,133892,Organic Greek Whole Milk Blended Strawberry Yogurt,16,7.97,NewYork
2005,7963,133892,Gluten Free Whole Grain Bread,1,4.53,NewYork
2005,42736,133892,Unsalted Butter,16,9.28,NewYork
2005,32134,133892,Lactose Free Plain Kefir,16,3.11,NewYork
2006,24062,25242,Flourless  Sprouted Whole Grain 7-Sprouted Grains English Muffins,3,4.68,NewYork
2012,40198,124362,Blueberry Yoghurt,16,8.81,NewYork
2013,32080,2839,Refill Infant Milk-Based with Iron 16.6 oz Pouches Infant Formula Powder,18,11.51,NewYork
2013,12276,2839,Chocolate Chip Cookie Dough Ice Cream,1,8.4,NewYork
2015,45051,177537,Pub Mix,19,8.23,NewYork
2017,32781,202313,Gluten Free Sunrise Crunchy Maple Cereal,14,8.64,NewYork
2019,22833,195701,Indian Healing Clay,11,12.17,NewYork
2020,3706,128735,Sparkling Concord Juice Grape,7,9.07,NewYork
2023,26209,94221,Limes,4,4.37,NewYork
2023,12572,94221,6 OZ LA PANZANELLA CROSTINI ORIGINAL CRACKERS,19,1.78,NewYork
2027,26209,6895,Limes,4,4.37,NewYork
2027,35939,6895,Organic Jalapeno Pepper,4,9.93,NewYork
2028,43768,145513,Organic Bell Pepper,4,2.4,NewYork
2030,48595,100997,Organic Wheat Square Crackers,19,9.0,NewYork
2032,45607,147372,Butter Cooking Spray,13,3.56,NewYork
2033,32442,25775,Organic Original Tofu Veggie Burger,20,11.35,NewYork
2035,39408,189220,Gala Apples,4,4.03,NewYork
2035,26604,189220,Organic Blackberries,4,8.08,NewYork
2036,20842,79943,Total 0% Greek Yogurt,16,9.2,NewYork
2037,28745,11231,Oven Roasted Turkey,20,7.99,NewYork
2037,1025,11231,Organic Fresh Basil,4,11.34,NewYork
2038,47504,130181,Blueberry Breakfast Biscuits,14,7.81,NewYork
2040,26604,171109,Organic Blackberries,4,8.08,NewYork
2042,6647,144651,Navel Orange,4,4.34,NewYork
2043,6519,92509,Hot Cocoa Mix,13,8.06,NewYork
2044,15741,27550,Strawberry C Monster Smoothie,7,8.59,NewYork
2051,20670,20813,Organic Lentil Vegetable Soup,15,10.83,NewYork
2052,38118,114776,Whole Grain Lavash,19,10.99,NewYork
2053,4006,158094,Hazelnut Spread With Skim Milk & Cocoa,13,4.62,NewYork
2053,1086,158094,Jack's Special Salsa Medium Hot,13,5.17,NewYork
2055,24830,149398,Organic Romaine,4,10.27,NewYork
2056,12427,27625,Original Beef Jerky,19,3.08,NewYork
2056,24532,27625,Cranberry Almond Chicken Salad,3,2.66,NewYork
2057,25552,155843,Organic Steel Cut Oats,14,4.64,NewYork
2058,18243,84132,Organic Stage 3 Zucchini Broccoli Medley Baby Food,18,3.4,NewYork
2060,32429,14996,Red Mango,4,3.5,NewYork
2063,3464,78609,"Organic Butterhead (Boston, Butter, Bibb) Lettuce",4,9.0,NewYork
2064,42300,25322,Organic Vitality Snack Chia Squeeze Blackberry Bliss,19,9.71,NewYork
2064,27690,25322,Apple Cinnamon GoGo Squeez,19,6.29,NewYork
2067,42500,45076,Orange & Lemon Flavor Variety Pack Sparkling Fruit Beverage,7,6.51,NewYork
2067,17080,45076,Clementina Sparkling Beverage,7,5.69,NewYork
2074,45866,13701,Fig Newmans Fruit Filled Cookies,19,2.46,NewYork
2074,43875,13701,Baby Food Stage 2 Blueberry Pear & Purple Carrot,18,6.11,NewYork
2074,29270,13701,Beet Apple Carrot Lemon Ginger Organic Cold Pressed Juice Beverage,7,5.56,NewYork
2074,13113,13701,Organic Apple Juice Boxes,7,9.79,NewYork
2076,39127,161065,Classic Crust Pepperoni Pizza,1,6.67,NewYork
2076,49352,161065,Natural Extra Sharp Cheddar Cheese,16,8.82,NewYork
2077,27796,94998,Real Mayonnaise,13,0.97,NewYork
2078,43772,152098,Cherubs Heavenly Salad Tomatoes,4,1.15,NewYork
2078,24830,152098,Organic Romaine,4,10.27,NewYork
2081,38164,179774,Almonds & Sea Salt in Dark Chocolate,19,9.32,NewYork
2082,2452,108338,Naturals Chicken Nuggets,1,1.24,NewYork
