order_number,product_id,customer_id,product_name,department_id,price,city
11413,1202,171905,Organic Whole Grain Oatmeal Cereal Baby Food,18,9.64,NewYork
8462,31610,179588,Meatloaf and Mashed Potatoes,1,10.74,NewYork
12640,6473,118348,Bag of Lemons,4,6.98,NewYork
2524,39702,15332,Low Fat Milk,16,10.57,NewYork
2275,47873,134540,Sparkling Probiotic Drink Mango Coconut,7,12.37,NewYork
7513,20842,76436,Total 0% Greek Yogurt,16,9.2,NewYork
13574,5450,11344,Small Hass Avocado,4,5.77,NewYork
17592,45007,51228,Organic Zucchini,4,5.08,NewYork
15203,45866,16879,Fig Newmans Fruit Filled Cookies,19,2.46,NewYork
16355,10096,172789,Corn Meal Pizza Crust,1,11.52,NewYork
5747,9597,4948,Sweet Kale Chopped Salad,4,3.58,NewYork
5009,17183,100334,Peach Yoghurt,16,6.75,NewYork
7058,17789,90221,Soy Free Buttery Spread,16,11.19,NewYork
16561,37067,56005,Organic Banana,4,10.85,NewYork
5597,18027,146478,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,3,11.3,NewYork
2868,23554,138883,Organic Vanilla Bean Ice Cream,1,6.65,NewYork
7428,37754,119842,Organic Blended Raspberry Whole Milk Greek Yogurt,16,4.34,NewYork
17882,23554,116564,Organic Vanilla Bean Ice Cream,1,6.65,NewYork
10003,36070,85044,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",4,4.34,NewYork
7593,42110,85644,Organic Macaroni Shells & Real Aged Cheddar,9,12.09,NewYork
13615,45007,179960,Organic Zucchini,4,5.08,NewYork
13976,35425,28733,Gluten Free Brown Rice English Muffins 6 ct,3,11.37,NewYork
3218,39046,2688,Smok Cured Turkey Bacon,12,6.84,NewYork
16232,15344,145986,Supreme Party Pizza,1,4.4,NewYork
1723,31912,185565,Avocado Oil,13,1.61,NewYork
1523,43875,11852,Baby Food Stage 2 Blueberry Pear & Purple Carrot,18,6.11,NewYork
10896,48878,150394,Kale & Sea Salt Popcorn,19,8.59,NewYork
8613,29140,30548,Coke Life,7,10.78,NewYork
14439,45007,120253,Organic Zucchini,4,5.08,NewYork
2742,20842,189258,Total 0% Greek Yogurt,16,9.2,NewYork
14993,33808,196772,Original Ranch Salad Dress & Seasoning Mix,13,10,NewYork
2089,44663,26938,Naturals Lite Goddess Dressing,13,0.88,NewYork
18276,45007,155621,Organic Zucchini,4,5.08,NewYork
9204,33120,190854,Organic Egg Whites,16,5.33,NewYork
18882,46802,202580,Pineapple Chunks,1,6.76,NewYork
13540,28745,91879,Oven Roasted Turkey,20,7.99,NewYork
11734,36735,3148,Organic Roasted Sliced Chicken Breast,20,10.42,NewYork
753,7963,22350,Gluten Free Whole Grain Bread,1,4.53,NewYork
14707,8056,54141,Berry Bounty Trail Mix,19,8.47,NewYork
1306,890,72084,Organic Diced Tomatoes,15,1.35,NewYork
4837,39055,28537,Mild Salsa Roja,20,12.54,NewYork
9987,32259,135548,Red Globe Grapes,4,9.24,NewYork
17958,44375,66646,Canned Aranciata Orange,7,3.21,NewYork
14293,48335,175491,Chocolate Brownie Energy Bar,19,11.61,NewYork
16017,43768,180059,Organic Bell Pepper,4,2.4,NewYork
670,5450,196898,Small Hass Avocado,4,5.77,NewYork
3174,30827,137520,Seedless Cucumbers,4,5.22,NewYork
4814,39225,1423,Golden Fishless Filet,1,3.02,NewYork
8909,4149,45018,Frozen Organic Blueberries,4,11.59,NewYork
6738,19003,33437,Celery,4,5.68,NewYork
2020,3706,128735,Sparkling Concord Juice Grape,7,9.07,NewYork
16559,890,19668,Organic Diced Tomatoes,15,1.35,NewYork
12224,12427,35176,Original Beef Jerky,19,3.08,NewYork
18827,41408,59532,Goat's Milk Cheese,16,6.12,NewYork
11632,11781,158304,"Mushroom, Spinach, and Salsa Tamales",6,2.28,NewYork
2074,29270,13701,Beet Apple Carrot Lemon Ginger Organic Cold Pressed Juice Beverage,7,5.56,NewYork
14599,9530,73138,Premium Strawberry Banana Fruit Smoothie Blend,7,4.78,NewYork
7018,7364,166366,Red Mild Enchilada Sauce,6,9.87,NewYork
2064,27690,25322,Apple Cinnamon GoGo Squeez,19,6.29,NewYork
1719,43659,137464,Gluten Free Linguini,9,4.01,NewYork
13191,13113,151862,Organic Apple Juice Boxes,7,9.79,NewYork
6491,32429,167957,Red Mango,4,3.5,NewYork
11891,32211,117578,Whole Grains Oatnut Bread,3,8.78,NewYork
12244,36810,201966,Original Pancake and Baking Mix,14,5.95,NewYork
9316,34155,103388,American Cheese,16,6.78,NewYork
18536,30910,91459,Double Stuf Golden Sandwich Cookies,19,5.49,NewYork
6919,35607,111299,Light in Sodium Country Cheddar Bowl,1,4.17,NewYork
279,2002,185432,"The \""World's Best\"" Veggie Burger",1,0.89,NewYork
535,35315,179526,Premium Green Tea,7,9.63,NewYork
2687,19828,129974,Red Delicious Apples,4,5.14,NewYork
17144,46802,124932,Pineapple Chunks,1,6.76,NewYork
10737,31645,127446,Confetti Bean Pasta,20,8.56,NewYork
13158,16759,189669,Organic Carrot Bunch,4,4.17,NewYork
12719,44663,35220,Naturals Lite Goddess Dressing,13,0.88,NewYork
9717,46992,39141,Real Cheddar Baked Cheese Puffs,19,3.16,NewYork
15482,35939,14410,Organic Jalapeno Pepper,4,9.93,NewYork
4068,43768,193173,Organic Bell Pepper,4,2.4,NewYork
7611,32211,160966,Whole Grains Oatnut Bread,3,8.78,NewYork
2133,12159,113312,Light Red Raspberry Yogurt,16,3.56,NewYork
7870,28369,169480,Lite Italian Dry Salame,20,6.2,NewYork
2830,45007,68424,Organic Zucchini,4,5.08,NewYork
16000,26209,145699,Limes,4,4.37,NewYork
18165,8138,14027,Traditional Hummus,20,2.75,NewYork
3192,41770,144004,Dried Cherry Montmorency Tart,19,0.94,NewYork
11346,25705,106004,Butterhead Lettuce,4,0.98,NewYork
2393,11610,183882,Organic Chocolate Syrup,13,8.82,NewYork
17077,3318,20924,Cinnamon Swirl Raisin Bread,3,4.94,NewYork
15858,12995,154977,Cacao Hemp Walnut Bar,19,2.02,NewYork
15538,25930,48308,Pure Cane Confectioners 10-X Powdered Sugar,13,9.37,NewYork
9539,46562,22211,Sweet & Salty Nut Granola Bars Peanut,19,3.56,NewYork
4290,23985,79925,Baby Eggplant,4,1.55,NewYork
7249,49247,163192,Coconut Yoghurt,16,4.8,NewYork
7870,45007,169480,Organic Zucchini,4,5.08,NewYork
13898,40310,68983,Oven Roasted Turkey Breast,20,8.23,NewYork
9844,26209,204211,Limes,4,4.37,NewYork
2683,1194,187075,Natural Artisan Water,7,7.42,NewYork
15348,18963,190158,Apple Cider Vinegar,13,9.67,NewYork
5487,14553,198823,Oats & Honey Granola,14,2.32,NewYork
12272,37754,185562,Organic Blended Raspberry Whole Milk Greek Yogurt,16,4.34,NewYork
10277,37067,201652,Organic Banana,4,10.85,NewYork
1027,7751,3357,Tomato Ketchup,13,1.99,NewYork
16434,890,59186,Organic Diced Tomatoes,15,1.35,NewYork
11919,46802,101377,Pineapple Chunks,1,6.76,NewYork
1951,35042,11912,Black Beans,15,5.95,NewYork
5693,46541,94179,Corn Flakes,14,2.21,NewYork
5961,3464,145164,"Organic Butterhead (Boston, Butter, Bibb) Lettuce",4,9,NewYork
14371,16759,78836,Organic Carrot Bunch,4,4.17,NewYork
6021,5450,115312,Small Hass Avocado,4,5.77,NewYork
6765,5183,148230,Sesame Chicken,1,8.44,NewYork
12274,34969,69945,Red Vine Tomato,4,9.25,NewYork
3932,20842,156766,Total 0% Greek Yogurt,16,9.2,NewYork
9229,30494,205754,Organic Mango Slices,19,7.63,NewYork
4928,45007,164066,Organic Zucchini,4,5.08,NewYork
10051,45064,55687,Honey Wheat Bread,3,1.52,NewYork
11555,7854,5360,Freeze Dried Mango Slices,19,9.01,NewYork
5505,13511,90160,Low Fat Strawberry Yogurt Bars,1,1.31,NewYork
15451,5896,14631,Tropical Flavor Dairy-Free Probiotic Kefir,11,10.92,NewYork
18223,11068,142625,Medium Cheddar Cheese Block,16,1.9,NewYork
16851,30827,157093,Seedless Cucumbers,4,5.22,NewYork
8155,260,93101,Cantaloupe,4,3.01,NewYork
8007,37067,56843,Organic Banana,4,10.85,NewYork
6002,3631,190463,Organic Whole Milk French Vanilla Yogurt,16,1.49,NewYork
5671,7483,24706,Chive & Onion Cream Cheese Spread,16,11.48,NewYork
2423,41597,87402,Organic Jumbo Eggs,16,10.21,NewYork
2636,45007,149444,Organic Zucchini,4,5.08,NewYork
1886,28465,20429,Icelandic Style Skyr Blueberry Non-fat Yogurt,16,8.32,NewYork
18353,43192,10597,Dark with 70% Cacao Content Organic Chocolate Bar,19,5.04,NewYork
14128,43772,27295,Cherubs Heavenly Salad Tomatoes,4,1.15,NewYork
853,7533,15634,Low-Fat Strawberry Banana on the Bottom Greek Yogurt,16,6.64,NewYork
16852,5450,198349,Small Hass Avocado,4,5.77,NewYork
9138,32569,48477,Peanut Butter Cracker Sandwiches,19,8.5,NewYork
15916,39024,32775,Edamame In Pod,1,5.6,NewYork
15264,13780,13346,Thyme,4,10.2,NewYork
9512,33120,58250,Organic Egg Whites,16,5.33,NewYork
14131,6104,146338,Whole Milk Plain Yogurt,16,1.76,NewYork
18316,16615,142937,Zero Calories Berry Nutrient Enhanced Water,7,5.54,NewYork
9729,7041,108740,Pecorino Romano,16,5.02,NewYork
4031,29840,56337,Organic Low Sodium Roasted Red Pepper & Tomato Soup,15,6.61,NewYork
11063,38164,163791,Almonds & Sea Salt in Dark Chocolate,19,9.32,NewYork
4901,43772,143369,Cherubs Heavenly Salad Tomatoes,4,1.15,NewYork
5662,29020,143831,Whiskey,5,10.04,NewYork
7822,36526,117680,Long Grain American Basmati White Rice,9,10.96,NewYork
2167,26604,158536,Organic Blackberries,4,8.08,NewYork
1754,49424,46345,Cereal Honey Bears,13,8.25,NewYork
11500,42736,43621,Unsalted Butter,16,9.28,NewYork
12093,18159,109214,Organic Biologique Limes,4,5.06,NewYork
16290,26209,81175,Limes,4,4.37,NewYork
765,38274,164956,Ice Cream Sandwiches Vanilla,1,7.17,NewYork
6724,17924,58075,Seltzer Water,7,3.66,NewYork
18097,46820,55102,Vanilla Pure Almond Milk,16,11.94,NewYork
17935,22658,101559,Organic Curry Powder,13,9.64,NewYork
18150,43371,89379,Crushed Red Pepper,13,7.03,NewYork
4360,30827,123494,Seedless Cucumbers,4,5.22,NewYork
16891,18027,193089,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,3,11.3,NewYork
11742,46802,94249,Pineapple Chunks,1,6.76,NewYork
15789,1940,1156,Organic 2% Reduced Fat Milk,16,1.23,NewYork
9202,1498,153422,Creamy Chicken & Dumplings Soup,15,2.05,NewYork
6354,26209,11176,Limes,4,4.37,NewYork
9996,12250,117299,EF California White Basmati Eco-Farmed 2 lb Rice,9,8.48,NewYork
15130,22548,12629,Coldbrew Coffee Pops,1,5.89,NewYork
210,86,43756,"Camilia, Single Liquid Doses",2,2.03,NewYork
10656,10761,3964,Organic Yokids Lemonade/Blueberry Variety Pack Yogurt Squeezers Tubes,16,4.56,NewYork
15451,39787,14631,Smoked Wild Alaskan Coho Salmon,12,10.15,NewYork
4944,27796,113372,Real Mayonnaise,13,0.97,NewYork
3695,39024,96214,Edamame In Pod,1,5.6,NewYork
13667,890,34794,Organic Diced Tomatoes,15,1.35,NewYork
3914,26604,22963,Organic Blackberries,4,8.08,NewYork
15583,46562,193843,Sweet & Salty Nut Granola Bars Peanut,19,3.56,NewYork
183,31215,104879,Lemon Yogurt,16,10.41,NewYork
12585,45007,46338,Organic Zucchini,4,5.08,NewYork
17432,20842,34608,Total 0% Greek Yogurt,16,9.2,NewYork
4775,45007,105695,Organic Zucchini,4,5.08,NewYork
1357,405,166021,100% Organic Diced Tomatoes,15,2.11,NewYork
10078,31533,183532,Spinach Feta in a Pocket Sandwich,1,2.06,NewYork
12582,13115,128389,Natural Squeeze Grape Spread,13,0.96,NewYork
1265,2962,12016,"Milk, Reduced Fat, 2% Milkfat",16,8.89,NewYork
453,37067,27896,Organic Banana,4,10.85,NewYork
3038,18027,187585,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,3,11.3,NewYork
9842,38451,13681,ProActive Health Adult Large Breed Weight Control Premium Dry Dog Food,8,10.89,NewYork
8260,21614,187764,Crackers Harvest Whole Wheat,19,2.38,NewYork
7146,14371,60932,Organic Nonfat Milk,16,10.79,NewYork
5238,7533,189413,Low-Fat Strawberry Banana on the Bottom Greek Yogurt,16,6.64,NewYork
16978,77,173723,Coconut Chocolate Chip Energy Bar,19,12.13,NewYork
3585,8638,86810,Vanilla Milk Chocolate Almond Ice Cream Bars,1,8.33,NewYork
1393,40310,153351,Oven Roasted Turkey Breast,20,8.23,NewYork
901,37067,160657,Organic Banana,4,10.85,NewYork
5042,14870,63868,Icelandic Style Fat Free Plain Yogurt,16,4.27,NewYork
8425,45007,139154,Organic Zucchini,4,5.08,NewYork
5635,42240,94104,Ultra Soft Facial Tissues,17,12,NewYork
18699,1940,55979,Organic 2% Reduced Fat Milk,16,1.23,NewYork
2139,13603,12325,Tarragon Chicken Salad,20,11.45,NewYork
2431,1940,73114,Organic 2% Reduced Fat Milk,16,1.23,NewYork
3175,11233,114963,100% Whole Wheat Pre-Sliced Sandwich Thins,3,5.2,NewYork
331,17570,97427,7 Whole Grain Puffs Cereal,14,5.34,NewYork
10463,38473,3493,Dark Coconut Toffee Organic Chocolate,19,6.98,NewYork
13709,7751,158669,Tomato Ketchup,13,1.99,NewYork
5077,26897,87354,"Salsa, Medium",13,9.81,NewYork
18059,27275,174819,Pineapple Strawberry Sparkling Water,7,7.09,NewYork
16527,21614,91326,Crackers Harvest Whole Wheat,19,2.38,NewYork
2347,45163,114449,Seaweed Rice Chips Sea Salt,19,8.17,NewYork
10294,44292,159618,Premium Unsweetened Iced Tea,7,7.57,NewYork
12772,45007,194400,Organic Zucchini,4,5.08,NewYork
3831,43659,78410,Gluten Free Linguini,9,4.01,NewYork
18877,4962,6856,Yotoddler Organic Pear Spinach Mango Yogurt,16,10.68,NewYork
6141,46807,131235,"Bananas, Raspberries & Oats Organic Baby Food",18,8.95,NewYork
16776,33120,12726,Organic Egg Whites,16,5.33,NewYork
4842,14870,137357,Icelandic Style Fat Free Plain Yogurt,16,4.27,NewYork
17484,13733,81075,Red Potatoes,4,4.73,NewYork
1324,39046,8747,Smok Cured Turkey Bacon,12,6.84,NewYork
4709,6616,120026,Raspberry Dark Chocolate bar,19,4.56,NewYork
9283,22069,92521,Sea Salt Caramel Frozen Greek Yogurt Bars,1,11.21,NewYork
9119,47792,11457,Organic Beans & Rice Cheddar Cheese Burrito,1,8.35,NewYork
15137,36735,79460,Organic Roasted Sliced Chicken Breast,20,10.42,NewYork
6002,23015,190463,Breaded Chicken Nuggets Family Pack,1,3.17,NewYork
1581,38250,170941,Cheddar Squares Cheddar Squares,19,4.43,NewYork
7555,48186,133414,Lactose Free Half & Half,16,9.32,NewYork
2631,26209,63942,Limes,4,4.37,NewYork
12843,17044,80450,French Baguette,3,6.85,NewYork
6243,12919,56854,Coconut Sparkling Water,7,12.1,NewYork
6213,32304,156130,Reduced Sodium Vegetable Lentil & Roasted Red Peppers Soup,15,0.99,NewYork
5511,47621,44983,Chocolate Strong Dark,19,6.39,NewYork
11406,30704,107295,Riverstone Chardonnay,5,7.47,NewYork
5419,44375,172065,Canned Aranciata Orange,7,3.21,NewYork
14644,1503,59569,Low Fat Cottage Cheese,16,1.45,NewYork
2132,47792,152646,Organic Beans & Rice Cheddar Cheese Burrito,1,8.35,NewYork
8648,42736,158482,Unsalted Butter,16,9.28,NewYork
15780,7963,131692,Gluten Free Whole Grain Bread,1,4.53,NewYork
7037,43772,94413,Cherubs Heavenly Salad Tomatoes,4,1.15,NewYork
9385,31533,34303,Spinach Feta in a Pocket Sandwich,1,2.06,NewYork
3999,49667,99341,Enchilada with Spanish Rice & Beans Meal,1,10.34,NewYork
9374,18963,164364,Apple Cider Vinegar,13,9.67,NewYork
12402,36315,55035,Low Fat Split Pea Soup,15,12.38,NewYork
2586,260,90345,Cantaloupe,4,3.01,NewYork
2521,17789,14021,Soy Free Buttery Spread,16,11.19,NewYork
17143,36810,143882,Original Pancake and Baking Mix,14,5.95,NewYork
8720,26209,177201,Limes,4,4.37,NewYork
3464,27554,106543,Gluten Free Blueberry Muffins,3,0.94,NewYork
17071,49026,94521,Plain Almond Milk Yogurt,16,12.26,NewYork
17231,35042,200447,Black Beans,15,5.95,NewYork
13923,26209,129536,Limes,4,4.37,NewYork
17186,2664,189641,First Prunes,18,3.44,NewYork
15239,20842,89592,Total 0% Greek Yogurt,16,9.2,NewYork
12832,39408,72615,Gala Apples,4,4.03,NewYork
15309,5450,76986,Small Hass Avocado,4,5.77,NewYork
8430,1940,77898,Organic 2% Reduced Fat Milk,16,1.23,NewYork
435,3631,201679,Organic Whole Milk French Vanilla Yogurt,16,1.49,NewYork
12099,26604,158894,Organic Blackberries,4,8.08,NewYork
15419,42736,151126,Unsalted Butter,16,9.28,NewYork
120,33120,23750,Organic Egg Whites,16,5.33,NewYork
7782,20842,88628,Total 0% Greek Yogurt,16,9.2,NewYork
1220,34969,23475,Red Vine Tomato,4,9.25,NewYork
14549,22463,16298,Chicken Taco Seasoning Mix,13,10.27,NewYork
635,19677,127975,Original Pure Creamy Almond Milk,16,6.4,NewYork
14855,42469,27672,Pacific Cod Fillet,12,5.47,NewYork
15413,30827,20885,Seedless Cucumbers,4,5.22,NewYork
9790,26509,194896,Hot Taco Seasoning Mix,13,9,NewYork
2201,5258,107001,Sparkling Water,7,10.95,NewYork
12917,43772,34893,Cherubs Heavenly Salad Tomatoes,4,1.15,NewYork
1323,1194,174389,Natural Artisan Water,7,7.42,NewYork
6972,12290,121607,Brie,16,10.11,NewYork
9509,12427,48321,Original Beef Jerky,19,3.08,NewYork
15756,1025,21637,Organic Fresh Basil,4,11.34,NewYork
7300,7751,108228,Tomato Ketchup,13,1.99,NewYork
5101,2962,56620,"Milk, Reduced Fat, 2% Milkfat",16,8.89,NewYork
15436,18721,198251,"Baked Rice and Corn Puffs, Aged White Cheddar",19,2.22,NewYork
7302,39408,181773,Gala Apples,4,4.03,NewYork
8879,5450,81144,Small Hass Avocado,4,5.77,NewYork
8590,28413,102947,Bunny-Luv Organic Carrots,4,7.3,NewYork
15342,7751,97927,Tomato Ketchup,13,1.99,NewYork
8933,26604,23618,Organic Blackberries,4,8.08,NewYork
9223,49332,198106,Split Chicken Breast,12,9.35,NewYork
3218,1117,2688,Turkey Bacon,12,11.85,NewYork
9988,41135,155674,Shaved Brussels Sprouts,4,7.06,NewYork
4529,14437,54001,Total Greek Yogurt With Honey,16,6.44,NewYork
10203,49352,146983,Natural Extra Sharp Cheddar Cheese,16,8.82,NewYork
14155,45007,20342,Organic Zucchini,4,5.08,NewYork
7995,35336,126209,Naked Green Machine Boosted Juice Smoothie,7,1.11,NewYork
11455,42347,4416,Caffeine Free Diet Cola All Natural Soda,7,11.32,NewYork
1141,37249,53240,Vanilla Bliss Ultra Moisturizing Shave Cream,11,6.14,NewYork
5256,26604,162759,Organic Blackberries,4,8.08,NewYork
18160,7343,56840,Assorted Sheer Strip Bandages,11,12.02,NewYork
14735,41437,82159,Hearty Minestrone with Vegetables Soup,15,11.43,NewYork
11876,14890,163340,Shelled Walnuts,19,0.89,NewYork
9707,35948,88812,Tonic Water,7,7.7,NewYork
10836,343,193557,Organic Whole Peeled Baby Carrots,4,5.78,NewYork
18730,7120,203167,Organic Whole Wheat Sourdough Bread,3,7.86,NewYork
9163,15693,55355,Organic Peach Oo La Long Tea,7,9.36,NewYork
4812,49248,9161,Organic Farro,9,10.26,NewYork
9309,19677,12477,Original Pure Creamy Almond Milk,16,6.4,NewYork
6251,45007,201885,Organic Zucchini,4,5.08,NewYork
3443,26209,58017,Limes,4,4.37,NewYork
18747,40268,88973,Organic Wheat-Free & Gluten-Free Original Crackers,19,3.71,NewYork
125,11068,66104,Medium Cheddar Cheese Block,16,1.9,NewYork
9829,22124,151339,Total 0% Raspberry Yogurt,16,9.08,NewYork
17541,35383,183953,Classic White Bread,3,6.03,NewYork
6405,9963,157650,Ultra Thin Pepper Jack Cheese Slices,16,6.1,NewYork
17213,16759,87688,Organic Carrot Bunch,4,4.17,NewYork
17493,46539,149066,Diet Tangerine Lime Natural Soda,7,8.54,NewYork
9968,45007,5848,Organic Zucchini,4,5.08,NewYork
18092,36348,91533,Organic Baby Food Fruit Mashup Mama Bear Blueberry 7+ Mo,18,2.53,NewYork
5853,260,1815,Cantaloupe,4,3.01,NewYork
11343,42736,187335,Unsalted Butter,16,9.28,NewYork
3503,14333,78408,Pluot,4,9.87,NewYork
18506,781,141756,Organic Shredded Mild Cheddar,16,2.78,NewYork
4978,13733,9006,Red Potatoes,4,4.73,NewYork
9429,42110,155658,Organic Macaroni Shells & Real Aged Cheddar,9,12.09,NewYork
6051,39448,128263,Cold Brew Coffee Mocha,16,11.23,NewYork
1833,46584,97401,YoKids Blueberry & Strawberry/Vanilla Yogurt,16,8.82,NewYork
18760,38266,62906,Fresh Basil,4,10.07,NewYork
4995,19451,182530,Comforting Chamomile Tea,7,12.54,NewYork
9302,17934,103164,Red Velvet Creme Cake,3,1.32,NewYork
16321,26209,191334,Limes,4,4.37,NewYork
2307,24830,203650,Organic Romaine,4,10.27,NewYork
13349,26209,106310,Limes,4,4.37,NewYork
14032,49026,103208,Plain Almond Milk Yogurt,16,12.26,NewYork
16682,5875,89836,Roasted Garlic & Gruyere Cheese Smoked Chicken Sausage,12,8.44,NewYork
17596,9955,178188,Unsweetened Organic Coconut Milk,16,6.48,NewYork
12192,30727,111043,Vanilla Almond Fit Granola,14,7.19,NewYork
7721,5450,205729,Small Hass Avocado,4,5.77,NewYork
7071,17694,129127,Chocolate Pu Erh Tea 16 ct,7,0.85,NewYork
2076,49352,161065,Natural Extra Sharp Cheddar Cheese,16,8.82,NewYork
3114,12572,182458,6 OZ LA PANZANELLA CROSTINI ORIGINAL CRACKERS,19,1.78,NewYork
620,31727,169324,"Organic Tomato Paste, No Salt Added",15,10.09,NewYork
18118,36618,168831,"12\"" Aluminium Foil",17,6.84,NewYork
2597,45866,103634,Fig Newmans Fruit Filled Cookies,19,2.46,NewYork
4927,40310,166136,Oven Roasted Turkey Breast,20,8.23,NewYork
5934,12312,57071,Lavender Hand Soap,11,11.33,NewYork
13429,43662,17544,"Yogurt, Strained Low-Fat, Coconut",16,11.87,NewYork
15171,34974,149863,Baby Mum-Mum Banana  Rice Rusks,18,5.26,NewYork
12411,47866,33110,Jalapeno Potato Chips,19,12.02,NewYork
9733,42404,176677,Multi Grain Waffles,1,12.48,NewYork
3932,34844,156766,Morning Blend 100% Juice,7,4.04,NewYork
13309,8138,1901,Traditional Hummus,20,2.75,NewYork
14577,13708,174957,"Liquid Hand Soap, Refill, Lavender Scent",11,3.43,NewYork
10411,23554,79183,Organic Vanilla Bean Ice Cream,1,6.65,NewYork
16662,45007,94600,Organic Zucchini,4,5.08,NewYork
10273,40268,27077,Organic Wheat-Free & Gluten-Free Original Crackers,19,3.71,NewYork
2133,32429,113312,Red Mango,4,3.5,NewYork
12386,28052,119837,Aged Goat Cheese Bijou,16,6.39,NewYork
231,4798,147443,Top Chef Ravioli & Chicken Marinara,1,5.23,NewYork
6623,37619,56265,Light Vegetable Oil Spread,16,8.59,NewYork
8336,890,93906,Organic Diced Tomatoes,15,1.35,NewYork
618,4149,41594,Frozen Organic Blueberries,4,11.59,NewYork
12728,35042,191250,Black Beans,15,5.95,NewYork
11871,1616,173850,Simply Granola,14,10.8,NewYork
7884,13431,103545,Flaky Biscuits,13,1.83,NewYork
10405,26209,16401,Limes,4,4.37,NewYork
11916,24492,38323,All Natural Won Ton Wraps,6,5.98,NewYork
4781,2452,160553,Naturals Chicken Nuggets,1,1.24,NewYork
14025,20542,136969,Lime Ginger Lemon Agave,7,7.7,NewYork
4722,26168,161481,Newman O's Creme Filled Mint Chocolate Cookies,19,5.37,NewYork
14155,24830,20342,Organic Romaine,4,10.27,NewYork
18247,49522,26271,Cashews Halves & Pieces,19,11.7,NewYork
18646,13431,98174,Flaky Biscuits,13,1.83,NewYork
11021,25647,205741,Heirloom Tomato,4,4.3,NewYork
4459,20869,134003,Yellow Potato,4,4.45,NewYork
15931,45566,18075,Clean Up Cleaner with Bleach Fresh Scent,17,12.39,NewYork
5030,14870,115130,Icelandic Style Fat Free Plain Yogurt,16,4.27,NewYork
1476,33021,172032,Reserve Cheddar Cheese,16,4.15,NewYork
11754,28785,76854,Organic Tahini,13,8.89,NewYork
2629,42372,189109,Pineapple on the Bottom Greek Yogurt,16,11.02,NewYork
7263,43875,162860,Baby Food Stage 2 Blueberry Pear & Purple Carrot,18,6.11,NewYork
13317,17789,164359,Soy Free Buttery Spread,16,11.19,NewYork
411,19677,181193,Original Pure Creamy Almond Milk,16,6.4,NewYork
13528,7751,189336,Tomato Ketchup,13,1.99,NewYork
13838,24830,156788,Organic Romaine,4,10.27,NewYork
16800,42300,72785,Organic Vitality Snack Chia Squeeze Blackberry Bliss,19,9.71,NewYork
17336,10258,121082,Pistachios,19,9.49,NewYork
4300,5258,139142,Sparkling Water,7,10.95,NewYork
5438,43772,171540,Cherubs Heavenly Salad Tomatoes,4,1.15,NewYork
7114,26209,187900,Limes,4,4.37,NewYork
3198,19677,156712,Original Pure Creamy Almond Milk,16,6.4,NewYork
16103,33316,91987,Lemongrass & Clementine Zest Natural Dish Liquid,17,0.96,NewYork
17206,26209,194956,Limes,4,4.37,NewYork
17977,7898,83437,Ginger Beer,7,2.12,NewYork
6057,26736,182689,Red Wax Gouda,3,4.14,NewYork
15703,26084,67596,Organic Yellow Corn Sea Salt Tortilla Chips,19,8.93,NewYork
6930,45866,104853,Fig Newmans Fruit Filled Cookies,19,2.46,NewYork
14416,42736,20017,Unsalted Butter,16,9.28,NewYork
9642,42500,161119,Orange & Lemon Flavor Variety Pack Sparkling Fruit Beverage,7,6.51,NewYork
11575,35042,81300,Black Beans,15,5.95,NewYork
11252,16145,93151,Organic Cannellini Beans,15,5.1,NewYork
13174,13249,27557,Skim Milk,16,9.33,NewYork
14053,1086,125656,Jack's Special Salsa Medium Hot,13,5.17,NewYork
9182,31215,43934,Lemon Yogurt,16,10.41,NewYork
10850,32578,199780,Organic Fresh Squeezed Orange Juice,7,6.19,NewYork
10233,42972,194562,Natural Pure Sparkling Water,7,4.77,NewYork
6538,38349,140014,Simply Smart Gluten Free Breaded Chicken Breast Tenders,1,8.48,NewYork
3153,39024,92915,Edamame In Pod,1,5.6,NewYork
15118,23296,204447,Blueberry on the Bottom Nonfat Greek Yogurt,16,2.27,NewYork
10454,33021,191025,Reserve Cheddar Cheese,16,4.15,NewYork
15861,31373,65321,Macrobar Prolonged Powder Banana + Almond Butter,19,4.68,NewYork
6730,45007,162992,Organic Zucchini,4,5.08,NewYork
3876,28358,95471,Chocolate Chip Vegan Cookie Dough,13,5.77,NewYork
17310,18656,118403,Organic Red Potato,4,1.93,NewYork
13199,38456,189246,Large Grapefruit,4,3.38,NewYork
16995,38456,76679,Large Grapefruit,4,3.38,NewYork
13080,18159,19028,Organic Biologique Limes,4,5.06,NewYork
7820,28745,111726,Oven Roasted Turkey,20,7.99,NewYork
10413,39890,121409,"Stock, Roasted Chicken",15,6.88,NewYork
14806,18550,39836,Organic Original Coconut Smoothie,7,9.29,NewYork
17118,38456,151378,Large Grapefruit,4,3.38,NewYork
14814,1233,149809,Baking Bar Ghirardelli 60% Cacao,13,5.48,NewYork
6877,48595,198873,Organic Wheat Square Crackers,19,9,NewYork
13050,46802,86912,Pineapple Chunks,1,6.76,NewYork
16115,24028,196710,Sparkling Water Grape Apple,21,2.37,NewYork
